track_title,track_id,sc_url,current_lyrics_id,current_lyrics_title_in_SC,CORRECT_SONG_TITLE (for lyrics_id matching correction),SONGS_title_at_current_id,correct_lyrics_id,issue_type
[12] Gladys in Sonderland • SHOWsutra Psychedelic Gipsy Cello Waltz BURLESQUE,2202148503,https://soundcloud.com/bananasutra/12-gladys-in-sonderland-showsutra-psychedelic-gipsy-cello-waltz-burlesque-12,L-083,Gladys in Sonderland,Gladys in Sonderland,MISSING,,ORPHAN ID
[06] Gladys in Sonderland • SHOWsutra Psychedelic Gipsy Cello Waltz Breathing BURLESQUE,2202148471,https://soundcloud.com/bananasutra/06-gladys-in-sonderland-showsutra-psychedelic-gipsy-cello-waltz-breathing-burlesque-6,L-083,Gladys in Sonderland,Gladys in Sonderland,MISSING,,ORPHAN ID
[11] Gladys in Sonderland • SHOWsutra Psychedelic Gipsy Accordion Circus Waltz BURLESQUE,2202148459,https://soundcloud.com/bananasutra/11-gladys-in-sonderland-showsutra-psychedelic-gipsy-accordion-circus-waltz-burlesque-11,L-083,Gladys in Sonderland,Gladys in Sonderland,MISSING,,ORPHAN ID
"[11] Hello, Oh No • GROWsutra Psychedelic Queen of Authentic Dubby Folk Banjo BLUES",2274175502,https://soundcloud.com/bananasutra/11-hello-oh-no-growsutra-psychedelic-queen-of-authentic-dubby-folk-banjo-blues-11,L-089,"Hello, Oh No","Hello, Oh No",MISSING,,ORPHAN ID
"[01] Hello, Oh No • GROWsutra Psychedelic Folk Poetry Bridges the DUB",2274175541,https://soundcloud.com/bananasutra/01-hello-oh-no-growsutra-psychedelic-folk-poetry-bridges-the-dub-1,L-089,"Hello, Oh No","Hello, Oh No",MISSING,,ORPHAN ID
"[03] Hello, Oh No • GROWsutra Psychedelic Folk Poetry Bridges the DUB",2274175523,https://soundcloud.com/bananasutra/03-hello-oh-no-growsutra-psychedelic-folk-poetry-bridges-the-dub-3,L-089,"Hello, Oh No","Hello, Oh No",MISSING,,ORPHAN ID
"[06] Hello, Oh No • GROWsutra La Poesita Gipsy Flamenco DUB",2274175535,https://soundcloud.com/bananasutra/06-hello-oh-no-growsutra-la-poesita-gipsy-flamenco-dub-6,L-089,"Hello, Oh No","Hello, Oh No",MISSING,,ORPHAN ID
"[09] Hello, Oh No • GROWsutra Psychedelic Circus Indie Tango JAZZ",2274175505,https://soundcloud.com/bananasutra/09-hello-oh-no-growsutra-psychedelic-circus-indie-tango-jazz-9,L-089,"Hello, Oh No","Hello, Oh No",MISSING,,ORPHAN ID
"[04] Hereby, I Cry • We Sing mo' DUB",2123667888,https://soundcloud.com/bananasutra/04-hereby-i-cry-we-sing-mo-dub-4,L-090,"Hereby, I Cry","Hereby, I Cry",MISSING,,ORPHAN ID
"[05] Hereby, I Cry • Arabesk Drum MANTRA",2123667885,https://soundcloud.com/bananasutra/05-hereby-i-cry-arabesk-drum-mantra-5,L-090,"Hereby, I Cry","Hereby, I Cry",MISSING,,ORPHAN ID
"[01] Hey, Creeps • BLOWsutra Ego Gone à la Psychedelic Gipsy Bonobo Cosmic Punk LOFI",2217702719,https://soundcloud.com/bananasutra/01-hey-creeps-blowsutra-ego-gone-a-la-psychedelic-gipsy-bonobo-cosmic-punk-lofi-1,L-091,"Hey, Creeps","Hey, Creeps",MISSING,,ORPHAN ID
"[12] Hey, Creeps • BLOWsutra Ego Gone Loco Tzigane Fusion LOFI",2217702731,https://soundcloud.com/bananasutra/12-hey-creeps-blowsutra-ego-gone-loco-tzigane-fusion-lofi-12,L-091,"Hey, Creeps","Hey, Creeps",MISSING,,ORPHAN ID
"[13] Hey, Creeps • BLOWsutra Ego Gone Psychedelic Hip Hop Storyteller LOFI",2217702701,https://soundcloud.com/bananasutra/13-hey-creeps-blowsutra-ego-gone-psychedelic-hip-hop-storyteller-lofi-13,L-091,"Hey, Creeps","Hey, Creeps",MISSING,,ORPHAN ID
"[16] Hey, Creeps • BLOWsutra Ego Gone She Wanna Know Psychedelic LoFi Jazz DUB",2217702740,https://soundcloud.com/bananasutra/16-hey-creeps-blowsutra-ego-gone-she-wanna-know-psychedelic-lofi-jazz-dub-16,L-091,"Hey, Creeps","Hey, Creeps",MISSING,,ORPHAN ID
"[02] Hey, Creeps • BLOWsutra Ego Gone à la Psychedelic Gipsy Grouchy Cosmic Punk LOFI",2217702728,https://soundcloud.com/bananasutra/02-hey-creeps-blowsutra-ego-gone-a-la-psychedelic-gipsy-grouchy-cosmic-punk-lofi-2,L-091,"Hey, Creeps","Hey, Creeps",MISSING,,ORPHAN ID
"[05] Hey, Creeps • BLOWsutra Ego Gone Bamboozlers Indie CelLOFI",2217702704,https://soundcloud.com/bananasutra/05-hey-creeps-blowsutra-ego-gone-bamboozlers-indie-cellofi-5,L-091,"Hey, Creeps","Hey, Creeps",MISSING,,ORPHAN ID
"[02] Hi, My Name Is (Not Céline Dion) - SHOWsutra Gipsy Fusion Trip Hop World LOFI",2192362623,https://soundcloud.com/bananasutra/02-hi-my-name-is-not-celine-dion-showsutra-gipsy-fusion-trip-hop-world-lofi-2,L-093,"Hi, My Name Is (Not Celine Dion)","Hi, My Name Is (Not Celine Dion)",MISSING,,ORPHAN ID
"[11] Hi, My Name Is (Not Celine Dion) • SHOWsutra Cello Circus Waltz BURLESQUE",2192359415,https://soundcloud.com/bananasutra/11-hi-my-name-is-not-celine-dion-showsutra-cello-circus-waltz-burlesque-11,L-093,"Hi, My Name Is (Not Celine Dion)","Hi, My Name Is (Not Celine Dion)",MISSING,,ORPHAN ID
"[08] Hi, My Name Is (Not Céline Dion) - SHOWsutra Gipsy Fusion Trip Hop World LOFI",2192362635,https://soundcloud.com/bananasutra/08-hi-my-name-is-not-celine-dion-showsutra-gipsy-fusion-trip-hop-world-lofi-8,L-093,"Hi, My Name Is (Not Celine Dion)","Hi, My Name Is (Not Celine Dion)",MISSING,,ORPHAN ID
"#3 Hold the Mic, Babe ☰ BANJOsutra Hug for Ya, Babe",1955989803,https://soundcloud.com/bananasutra/3-hold-the-mic-babe,L-096,"Hold The Mic, Babe","Hold The Mic, Babe",MISSING,,ORPHAN ID
"#2 Hold the Mic, Babe ☰ DUBsutra Vocal Hug",1955989799,https://soundcloud.com/bananasutra/2-hold-the-mic-babe,L-096,"Hold The Mic, Babe","Hold The Mic, Babe",MISSING,,ORPHAN ID
"#1 Hold the Mic, Babe ☰ BANJOsutra Vocal Hug",1955989815,https://soundcloud.com/bananasutra/1-hold-the-mic-babe-banjo-blues,L-096,"Hold The Mic, Babe","Hold The Mic, Babe",MISSING,,ORPHAN ID
[8] How do kids learn • DRUM FOLKsutra,2078543796,https://soundcloud.com/bananasutra/8-how-do-kids-learn-drum-folksutra-9,L-100,How Do Kids Learn Now?,How Do Kids Learn Now?,Hide Your Pets,L-106,WRONG ID - FIXABLE
[0] How do kids learn • Destiny JAZZsutra (high),2078543768,https://soundcloud.com/bananasutra/0-how-do-kids-learn-destiny-jazzsutra-high-1,L-100,How Do Kids Learn Now?,How Do Kids Learn Now?,Hide Your Pets,L-106,WRONG ID - FIXABLE
Side B [16] If We Had But(t) The Truth • BLOWsutra (Censored) PsyPunk Rock Cabaret BURLESQUE,2254103159,https://soundcloud.com/bananasutra/side-b-16-if-we-had-butt-the-truth-blowsutra-censored-psypunk-rock-cabaret-burlesque-16,L-108,If We Had But(t) The Truth,If We Had But(t) The Truth,How Do You Explain War?,L-114,WRONG ID - FIXABLE
Side A [08] If We Had But(t) The Truth • BLOWsutra (Censored) Folk Poetry on the Bridge DUB,2254103219,https://soundcloud.com/bananasutra/side-a-08-if-we-had-butt-the-truth-blowsutra-censored-folk-poetry-on-the-bridge-dub-8,L-108,If We Had But(t) The Truth,If We Had But(t) The Truth,How Do You Explain War?,L-114,WRONG ID - FIXABLE
Side B [15] If We Had But(t) The Truth • BLOWsutra (Censored) Gipsy Psychedelia Accordion Cello Indie FOLK,2254103222,https://soundcloud.com/bananasutra/side-b-15-if-we-had-butt-the-truth-blowsutra-censored-gipsy-psychedelia-accordion-cello-indie-folk-15,L-108,If We Had But(t) The Truth,If We Had But(t) The Truth,How Do You Explain War?,L-114,WRONG ID - FIXABLE
Side A [06] If We Had But(t) The Truth • BLOWsutra (Censored) Folk Poetry on the Bridge DUB,2254103174,https://soundcloud.com/bananasutra/side-a-06-if-we-had-butt-the-truth-blowsutra-censored-folk-poetry-on-the-bridge-dub-6,L-108,If We Had But(t) The Truth,If We Had But(t) The Truth,How Do You Explain War?,L-114,WRONG ID - FIXABLE
Side A [09] If We Had But(t) The Truth • BLOWsutra (Censored) Feel Di Riddim Ragga Mama DUB,2254103165,https://soundcloud.com/bananasutra/side-a-09-if-we-had-butt-the-truth-blowsutra-censored-feel-di-riddim-ragga-mama-dub-9,L-108,If We Had But(t) The Truth,If We Had But(t) The Truth,How Do You Explain War?,L-114,WRONG ID - FIXABLE
Side A [01] If We Had But(t) The Truth • BLOWsutra (Censored) Jazzy Psychedelic Hip Trip Hop LOFI,2254103180,https://soundcloud.com/bananasutra/side-a-01-if-we-had-butt-the-truth-blowsutra-censored-jazzy-psychedelic-hip-trip-hop-lofi-1,L-108,If We Had But(t) The Truth,If We Had But(t) The Truth,How Do You Explain War?,L-114,WRONG ID - FIXABLE
"[03] It's an Ethical Paradox, an Oxymoron Maze • KNOWsutra (Bertrand Knows) Gipsy Burlesque Upright Bass JAZZ",2241219629,https://soundcloud.com/bananasutra/03-its-an-ethical-paradox-an-oxymoron-maze-knowsutra-bertrand-knows-gipsy-burlesque-upright-bass-jazz-3,L-110,It's An Ethical Paradox,It's An Ethical Paradox,"I Did The Math (Everything is Stupid, Absurd, and Divine",L-116,WRONG ID - FIXABLE
"[05] It's an Ethical Paradox, an Oxymoron Maze • KNOWsutra (Bertrand Knows) Gipsy Burlesque Upright Bass Piano JAZZ",2241219674,https://soundcloud.com/bananasutra/05-its-an-ethical-paradox-an-oxymoron-maze-knowsutra-bertrand-knows-gipsy-burlesque-upright-bass-piano-jazz-5,L-110,It's An Ethical Paradox,It's An Ethical Paradox,"I Did The Math (Everything is Stupid, Absurd, and Divine",L-116,WRONG ID - FIXABLE
"[07] It's an Ethical Paradox, an Oxymoron Maze • KNOWsutra (Bertrand Knows) Gipsy Burlesque Upright Bass JAZZ",2241219650,https://soundcloud.com/bananasutra/07-its-an-ethical-paradox-an-oxymoron-maze-knowsutra-bertrand-knows-gipsy-burlesque-upright-bass-jazz-7,L-110,It's An Ethical Paradox,It's An Ethical Paradox,"I Did The Math (Everything is Stupid, Absurd, and Divine",L-116,WRONG ID - FIXABLE
"[01] It's an Ethical Paradox, an Oxymoron Maze • KNOWsutra (Bertrand Knows) Gipsy Burlesque Piano Bass JAZZ",2241219644,https://soundcloud.com/bananasutra/01-its-an-ethical-paradox-an-oxymoron-maze-knowsutra-bertrand-knows-gipsy-burlesque-piano-bass-jazz-1,L-110,It's An Ethical Paradox,It's An Ethical Paradox,"I Did The Math (Everything is Stupid, Absurd, and Divine",L-116,WRONG ID - FIXABLE
"[02] It's an Ethical Paradox, an Oxymoron Maze • KNOWsutra (Bertrand Knows) Gipsy Burlesque Upright Bass JAZZ",2241219647,https://soundcloud.com/bananasutra/02-its-an-ethical-paradox-an-oxymoron-maze-knowsutra-bertrand-knows-gipsy-burlesque-upright-bass-jazz-2,L-110,It's An Ethical Paradox,It's An Ethical Paradox,"I Did The Math (Everything is Stupid, Absurd, and Divine",L-116,WRONG ID - FIXABLE
"[06] It's an Ethical Paradox, an Oxymoron Maze • KNOWsutra (Bertrand Knows) Gipsy Burlesque Piano Upright Bass JAZZ",2241219638,https://soundcloud.com/bananasutra/06-its-an-ethical-paradox-an-oxymoron-maze-knowsutra-bertrand-knows-gipsy-burlesque-piano-upright-bass-jazz-6,L-110,It's An Ethical Paradox,It's An Ethical Paradox,"I Did The Math (Everything is Stupid, Absurd, and Divine",L-116,WRONG ID - FIXABLE
"[15] It's an Ethical Paradox, an Oxymoron Maze • KNOWsutra (Bertrand Knows) Gipsy Burlesque Jazz Cello DUB",2241219641,https://soundcloud.com/bananasutra/15-its-an-ethical-paradox-an-oxymoron-maze-knowsutra-bertrand-knows-gipsy-burlesque-jazz-cello-dub-15,L-110,It's An Ethical Paradox,It's An Ethical Paradox,"I Did The Math (Everything is Stupid, Absurd, and Divine",L-116,WRONG ID - FIXABLE
"[13] It's an Ethical Paradox, an Oxymoron Maze • KNOWsutra (Bertrand Knows) Gipsy Burlesque Jazz Cello Trip Hop LOFI",2241219653,https://soundcloud.com/bananasutra/13-its-an-ethical-paradox-an-oxymoron-maze-knowsutra-bertrand-knows-gipsy-burlesque-jazz-cello-trip-hop-lofi-13,L-110,It's An Ethical Paradox,It's An Ethical Paradox,"I Did The Math (Everything is Stupid, Absurd, and Divine",L-116,WRONG ID - FIXABLE
"[14] It's an Ethical Paradox, an Oxymoron Maze • KNOWsutra (Bertrand Knows) Gipsy Burlesque Jazz Cello LOFI",2241219668,https://soundcloud.com/bananasutra/14-its-an-ethical-paradox-an-oxymoron-maze-knowsutra-bertrand-knows-gipsy-burlesque-jazz-cello-lofi-14,L-110,It's An Ethical Paradox,It's An Ethical Paradox,"I Did The Math (Everything is Stupid, Absurd, and Divine",L-116,WRONG ID - FIXABLE
"[10] It's War, My Friend • QUACKsutra Psychedelic BLUES",2167934532,https://soundcloud.com/bananasutra/10-its-war-my-friend-quacksutra-psychedelic-blues-10,L-111,"It's War, My Friend","It's War, My Friend",I Know You Didn’t Ask,L-117,WRONG ID - FIXABLE
"[11] It's War, My Friend • QUACKsutra Psychedelic Folk BLUES",2167934520,https://soundcloud.com/bananasutra/11-its-war-my-friend-quacksutra-psychedelic-folk-blues-11,L-111,"It's War, My Friend","It's War, My Friend",I Know You Didn’t Ask,L-117,WRONG ID - FIXABLE
"[15] It's War, My Friend • QUACKsutra Psychedelic Punk ROCK",2167934496,https://soundcloud.com/bananasutra/15-its-war-my-friend-quacksutra-psychedelic-punk-rock-15,L-111,"It's War, My Friend","It's War, My Friend",I Know You Didn’t Ask,L-117,WRONG ID - FIXABLE
"[02] It's War, My Friend • QUACKsutra Tzigane Indie Fusion LOFI",2167934502,https://soundcloud.com/bananasutra/02-its-war-my-friend-quacksutra-tzigane-indie-fusion-lofi-2,L-111,"It's War, My Friend","It's War, My Friend",I Know You Didn’t Ask,L-117,WRONG ID - FIXABLE
[01] Jacques Brel - French GLOWsutra Oh Boy Accordion Circus Waltz Chanson BURLESQUE,2221217696,https://soundcloud.com/bananasutra/01-jacques-brel-french-glowsutra-oh-boy-accordion-circus-waltz-chanson-burlesque-1,L-112,Jacques Brel,Jacques Brel,I Think I Need a Good Spank!ng (in Madrid),L-118,WRONG ID - FIXABLE
[07] Jacques Brel - French GLOWsutra Psychedelic Circus Cello Chanson INDIE,2221217690,https://soundcloud.com/bananasutra/07-jacques-brel-french-glowsutra-psychedelic-circus-cello-chanson-indie-7,L-112,Jacques Brel,Jacques Brel,I Think I Need a Good Spank!ng (in Madrid),L-118,WRONG ID - FIXABLE
[18] Jealousy (not for me) - Muse 1 DUB,2119797585,https://soundcloud.com/bananasutra/18-jealousy-not-for-me-muse-1-dub-18,L-113,Jealousy (Not For Me),Jealousy (Not For Me),Idiocracy Now,L-119,WRONG ID - FIXABLE
[15] Jealousy (not for me) - WSWHFN DUB,2119797558,https://soundcloud.com/bananasutra/15-jealousy-not-for-me-wswhfn-dub-15,L-113,Jealousy (Not For Me),Jealousy (Not For Me),Idiocracy Now,L-119,WRONG ID - FIXABLE
[11] Jealousy (not for me) - MAMA-B-C INDIE,2119797591,https://soundcloud.com/bananasutra/11-jealousy-not-for-me-mama-b-c-indie-11,L-113,Jealousy (Not For Me),Jealousy (Not For Me),Idiocracy Now,L-119,WRONG ID - FIXABLE
[05] Jolly Poo - No one knows how dark you are - FOLKsutra,2102319564,https://soundcloud.com/bananasutra/05-jolly-poo-no-one-knows-how-dark-you-are-folksutra-5,L-114,Jolly Poo,Jolly Poo,If We Had But(t) The Truth,L-120,WRONG ID - FIXABLE
[11] Jolly Poo - Coward Dawgs Gossip but(t) only in your back  - DUBsutra,2102319546,https://soundcloud.com/bananasutra/11-jolly-poo-coward-dawgs-gossip-butt-only-in-your-back-dubsutra-11,L-114,Jolly Poo,Jolly Poo,If We Had But(t) The Truth,L-120,WRONG ID - FIXABLE
[12] Jolly Poo - Beware of Dog who won’t Bark - DUBsutra,2102319558,https://soundcloud.com/bananasutra/12-jolly-poo-beware-of-dog-who-wont-bark-dubsutra-12,L-114,Jolly Poo,Jolly Poo,If We Had But(t) The Truth,L-120,WRONG ID - FIXABLE
Just Waltz(be) • Jazzy Grinding Waltz • sutraFLOW (v5),1949821043,https://soundcloud.com/bananasutra/just-waltzbe-jazzy-grinding-waltz-sutraflow-v5,L-115,Just Be,Just Be,Ironic Moronic Eugenics,L-121,WRONG ID - FIXABLE
Just Gasp(be) • Jazzy DUB Poetry • sutraFLOW (v1),1949821027,https://soundcloud.com/bananasutra/just-gaspbe-jazzy-folk-poetry-sutraflow-v1,L-115,Just Be,Just Be,Ironic Moronic Eugenics,L-121,WRONG ID - FIXABLE
Just Grind(ha) • Harmonica Blues Lo-fi • sutraFLOW,1949821031,https://soundcloud.com/bananasutra/just-grindha-harmonica-blues-lo-fi-sutraflow,L-115,Just Be,Just Be,Ironic Moronic Eugenics,L-121,WRONG ID - FIXABLE
[02] Kids Are Asking - KNOWsutra But(t) Why Acoustic Trip Hop LoFi JAZZ,2223668777,https://soundcloud.com/bananasutra/02-kids-are-asking-knowsutra-butt-why-acoustic-trip-hop-lofi-jazz-2,L-118,Kids Are Asking,Kids Are Asking,Jacques Brel,L-124,WRONG ID - FIXABLE
[01] La Force Douce ✪ French GROWsutra Gipsy Flamenco Duende Chanson INDIE,2184717623,https://soundcloud.com/bananasutra/01-la-force-douce-french-growsutra-gipsy-flamenco-duende-chanson-indie-1,L-126,La Force Douce,La Force Douce,Kindness,L-132,WRONG ID - FIXABLE
[02] La Force Douce - French GROWsutra Gipsy Flamenco Duende Chanson INDIE,2184717639,https://soundcloud.com/bananasutra/02-la-force-douce-french-growsutra-gipsy-flamenco-duende-chanson-indie-2,L-126,La Force Douce,La Force Douce,Kindness,L-132,WRONG ID - FIXABLE
[03] La Force Douce - French GROWsutra Gipsy Flamenco Duende Chanson INDIE,2184717631,https://soundcloud.com/bananasutra/03-la-force-douce-french-growsutra-gipsy-flamenco-duende-chanson-indie-3,L-126,La Force Douce,La Force Douce,Kindness,L-132,WRONG ID - FIXABLE
[06] La Force Douce - French GROWsutra Tzigane Peace Soul Fusion LoFi INDIE,2184717615,https://soundcloud.com/bananasutra/06-la-force-douce-french-growsutra-tzigane-peace-soul-fusion-lofi-indie-6,L-126,La Force Douce,La Force Douce,Kindness,L-132,WRONG ID - FIXABLE
[03] La Poesia Importa - Oh Lordy DUBsutra,2103061770,https://soundcloud.com/bananasutra/03-la-poesia-importa-oh-lordy-dubsutra-3,L-127,La Poesia Importa,La Poesia Importa,Kindness,L-133,WRONG ID - FIXABLE
[06] La Poesia Importa 2 (low) - Psy JAZZsutra,2103061788,https://soundcloud.com/bananasutra/06-la-poesia-importa-2-low-psy-jazzsutra-6,L-127,La Poesia Importa,La Poesia Importa,Kindness,L-133,WRONG ID - FIXABLE
"Manu, Le P'tit Menteur v2 • sutraFRENCH • Burlesque Ego Accordion Cabaret",1948327843,https://soundcloud.com/bananasutra/sutrablow-french-jazz-le-ptit-menteur-v2,L-131,Le Système,Le Système,L’Embobinage,L-137,WRONG ID - FIXABLE
"Le système, ça voulait dire… v2 • sutraFRENCH • Burlesque Ego Accordion Cabaret",1948327863,https://soundcloud.com/bananasutra/sutrablow-french-burlesque-ego-tale-le-systeme-de-macron-v2,L-131,Le Système,Le Système,L’Embobinage,L-137,WRONG ID - FIXABLE
"Manu, Le P'tit Menteur v2 • sutraFRENCH • Burlesque Ego Accordion Cabaret",1948327855,https://soundcloud.com/bananasutra/sutrablow-french-jazz-le-ptit-menteur-v1,L-131,Le Système,Le Système,L’Embobinage,L-137,WRONG ID - FIXABLE
"Le système, ça voulait dire… v3 • sutraFRENCH • Burlesque Ego JAZZZ Masquerade",1948327839,https://soundcloud.com/bananasutra/sutrablow-french-burlesque-ego-tale-le-systeme-de-macron-v3,L-131,Le Système,Le Système,L’Embobinage,L-137,WRONG ID - FIXABLE
Le Poids de l'Ego v1 • sutraFRENCH • Burlesque Ego Dub Cabaret,1948327867,https://soundcloud.com/bananasutra/sutrablow-french-dub-le-poids-de-lego-v1,L-131,Le Système,Le Système,L’Embobinage,L-137,WRONG ID - FIXABLE
Le P'tit Jupiter • sutraFRENCH • indieJAZZZ Piano LOFI Soul :),1948327811,https://soundcloud.com/bananasutra/sutrablow-french-piano-soul-le-ptit-jupiter,L-131,Le Système,Le Système,L’Embobinage,L-137,WRONG ID - FIXABLE
[02] MAHA (Make America Humane Again) • Vol. 2 • BLOWsutra Gipsy Trip Hop Lofi DUB,2264842565,https://soundcloud.com/bananasutra/02-maha-make-america-humane-again-vol-2-blowsutra-gipsy-trip-hop-lofi-dub-2,L-143,MAHA (Make America Humane Again),MAHA (Make America Humane Again),Liberty,L-149,WRONG ID - FIXABLE
[01] MAHA (Make America Humane Again) • Vol. 2 • BLOWsutra Gipsy Trip Hop Blues LOFI,2264842571,https://soundcloud.com/bananasutra/01-maha-make-america-humane-again-vol-2-blowsutra-gipsy-trip-hop-blues-lofi-1,L-143,MAHA (Make America Humane Again),MAHA (Make America Humane Again),Liberty,L-149,WRONG ID - FIXABLE
[04] MAHA (Make America Humane Again) • Vol. 2 • BLOWsutra Gipsy LoFi Trip Hip Blop LOFI,2264842556,https://soundcloud.com/bananasutra/04-maha-make-america-humane-again-vol-2-blowsutra-gipsy-lofi-trip-hip-blop-lofi-4,L-143,MAHA (Make America Humane Again),MAHA (Make America Humane Again),Liberty,L-149,WRONG ID - FIXABLE
[06] MAHA (Make America Humane Again) • Vol. 2 • BLOWsutra Gipsy Bass Trip Drum Hop Blues LOFI,2264842562,https://soundcloud.com/bananasutra/06-maha-make-america-humane-again-vol-2-blowsutra-gipsy-bass-trip-drum-hop-blues-lofi-6,L-143,MAHA (Make America Humane Again),MAHA (Make America Humane Again),Liberty,L-149,WRONG ID - FIXABLE
A [08] Make America Gulag Again • Muse DUB,2120402454,https://soundcloud.com/bananasutra/a-08-make-america-gulag-again-muse-dub-8,L-145,Make Amurica Gulag Again (MAGA),Make Amurica Gulag Again (MAGA),Like A Dog In The Sky,L-151,WRONG ID - FIXABLE
A [15] Make America Gulag Again • Di Riddim Ragga DUB,2120402478,https://soundcloud.com/bananasutra/a-15-make-america-gulag-again-di-riddim-ragga-dub-15,L-145,Make Amurica Gulag Again (MAGA),Make Amurica Gulag Again (MAGA),Like A Dog In The Sky,L-151,WRONG ID - FIXABLE
A [12] Make America Gulag Again • Ragga Lala DUB,2120402433,https://soundcloud.com/bananasutra/a-12-make-america-gulag-again-ragga-lala-dub-12,L-145,Make Amurica Gulag Again (MAGA),Make Amurica Gulag Again (MAGA),Like A Dog In The Sky,L-151,WRONG ID - FIXABLE
A [06] Make America Gulag Again • Bruh Ragga DUB,2120402448,https://soundcloud.com/bananasutra/a-06-make-america-gulag-again-bruh-ragga-dub-6,L-145,Make Amurica Gulag Again (MAGA),Make Amurica Gulag Again (MAGA),Like A Dog In The Sky,L-151,WRONG ID - FIXABLE
A [14] Make America Gulag Again • Di Riddim Ragga DUB,2120402469,https://soundcloud.com/bananasutra/a-14-make-america-gulag-again-di-riddim-ragga-dub-14,L-145,Make Amurica Gulag Again (MAGA),Make Amurica Gulag Again (MAGA),Like A Dog In The Sky,L-151,WRONG ID - FIXABLE
B [07] Make America Gulag Again • Tzigane Fusion DUB,2120402487,https://soundcloud.com/bananasutra/b-07-make-america-gulag-again-tzigane-fusion-dub-22,L-145,Make Amurica Gulag Again (MAGA),Make Amurica Gulag Again (MAGA),Like A Dog In The Sky,L-151,WRONG ID - FIXABLE
B [09] Make America Gulag Again • Tzigane Fusion DUB,2120402484,https://soundcloud.com/bananasutra/b-09-make-america-gulag-again-tzigane-fusion-dub-24,L-145,Make Amurica Gulag Again (MAGA),Make Amurica Gulag Again (MAGA),Like A Dog In The Sky,L-151,WRONG ID - FIXABLE
[2] Make your Own Bible - pbgal Burlesque LOFI,2071953044,https://soundcloud.com/bananasutra/2-make-your-own-bible-growsutra-trip-hop-pbgal-lofi-2,L-146,Make your Own Bible,Make your Own Bible,Like A Dog In The Sky (SHOWsutra Edition),L-152,WRONG ID - FIXABLE
[01] Male Fantasies • Minimal Vocal JAZZsutra,2088639993,https://soundcloud.com/bananasutra/01-male-fantasies-minimal-vocal-jazzsutra-1,L-148,Male Fantasies,Male Fantasies,Lyrics Matter (FOOsutra),L-154,WRONG ID - FIXABLE
Side A [01] MAMA-B-C (Make America Mine Achtung) • BLOWsutra Back-to-Basics Folk Indie Cello BLUES,2265711026,https://soundcloud.com/bananasutra/side-a-01-mama-b-c-make-america-mine-achtung-blowsutra-back-to-basics-folk-indie-cello-blues-1,L-150,MAMA (Make America Mine Achtung),MAMA (Make America Mine Achtung),MAKA (Make America Kind Again),L-156,WRONG ID - FIXABLE
Side A [02] MAMA-B-C (Make America Mine Achtung) • BLOWsutra psychedelic kindness is depth (high) Banjo Folk BLUES,2265711008,https://soundcloud.com/bananasutra/side-a-02-mama-b-c-make-america-mine-achtung-blowsutra-psychedelic-kindness-is-depth-high-banjo-folk-blues-2,L-150,MAMA (Make America Mine Achtung),MAMA (Make America Mine Achtung),MAKA (Make America Kind Again),L-156,WRONG ID - FIXABLE
Side A [03] MAMA-B-C (Make America Mine Achtung) • BLOWsutra Cello Melancholia Burlesque INDIE,2265711053,https://soundcloud.com/bananasutra/side-a-03-mama-b-c-make-america-mine-achtung-blowsutra-cello-melancholia-burlesque-indie-3,L-150,MAMA (Make America Mine Achtung),MAMA (Make America Mine Achtung),MAKA (Make America Kind Again),L-156,WRONG ID - FIXABLE
Side B [03] MAMA-B-C (Make America Mine Achtung) • BLOWsutra Trip Hop Smooth LOFI,2265711044,https://soundcloud.com/bananasutra/side-b-03-mama-b-c-make-america-mine-achtung-blowsutra-trip-hop-smooth-lofi-7,L-150,MAMA (Make America Mine Achtung),MAMA (Make America Mine Achtung),MAKA (Make America Kind Again),L-156,WRONG ID - FIXABLE
[01] Mass Media Freakshow • udio PSYcircus BURLESQUE,2079405168,https://soundcloud.com/bananasutra/01-mass-media-freakshow-udio-psycircus-burlesque-1,L-151,Mass Media Freakshow,Mass Media Freakshow,Make Amurica Gulag Again (MAGA),L-157,WRONG ID - FIXABLE
[05] Mass Media Freakshow - chanson encore oh boy BURLESQUE,2079405208,https://soundcloud.com/bananasutra/05-mass-media-freakshow-chanson-encore-oh-boy-burlesque-5,L-151,Mass Media Freakshow,Mass Media Freakshow,Make Amurica Gulag Again (MAGA),L-157,WRONG ID - FIXABLE
[13] Mass Media Freakshow - McKenna's Folk,2079405172,https://soundcloud.com/bananasutra/13-mass-media-freakshow-mckennas-folk-13,L-151,Mass Media Freakshow,Mass Media Freakshow,Make Amurica Gulag Again (MAGA),L-157,WRONG ID - FIXABLE
[06] MASA (Make America Safe Again) • QUACKsutra Psychedelic BANJO BLUES,2211183590,https://soundcloud.com/bananasutra/06-masa-make-america-safe-again-quacksutra-psychedelic-banjo-blues-6,L-152,MAWA (Make America Woke Again),MAWA (Make America Woke Again),Make your Own Bible,L-158,WRONG ID - FIXABLE
[07] MASA (Make America Safe Again) • QUACKsutra Psychedelic BANJO BLUES,2211183578,https://soundcloud.com/bananasutra/07-masa-make-america-safe-again-quacksutra-psychedelic-banjo-blues-7,L-152,MAWA (Make America Woke Again),MAWA (Make America Woke Again),Make your Own Bible,L-158,WRONG ID - FIXABLE
